frame,key_pressed
0,none
1,none
2,none
3,none
4,none
5,none
6,none
7,none
8,none
9,none
10,none
11,UP
12,none
13,none
14,none
15,LEFT
16,none
17,none
18,none
19,none
20,UP
21,none
22,none
23,none
24,LEFT
25,none
26,none
27,none
28,none
29,none
30,none
31,UP
32,none
33,none
34,none
35,none
36,none
37,none
